tahun,bulan,total_kalori_hari,jumlah_komoditi,populasi,date,month_sin,month_cos,kalori_ma3,kalori_std3,kalori_ma6,kalori_std6,kalori_ma12,kalori_std12,kalori_lag1,kalori_lag2,kalori_lag3,kalori_lag6,kalori_lag12,period
2016,1,1250166.754191662,7,246033018.0,2016-01-01,0.49999999999999994,0.8660254037844387,756013.8495707043,427948.9687556182,736475.1850592907,354444.073984577,622706.2911597582,266879.84060645575,508937.3972602256,508937.3972602256,508937.3972602256,508937.3972602256,1132934.76712318,2016-01-01
2016,2,1250166.754191662,7,246033018.0,2016-02-01,0.8660254037844386,0.5000000000000001,1003090.3018811833,427948.9687556183,756013.8495707043,382769.1940153982,684475.4042373778,318868.95769945957,1250166.754191662,508937.3972602256,508937.3972602256,1132934.76712318,508937.3972602256,2016-02-01
2016,3,1250166.754191662,7,246033018.0,2016-03-01,1.0,6.123233995736766e-17,1250166.754191662,0.0,879552.0757259438,405988.039076396,746244.5173149975,351859.936697774,1250166.754191662,1250166.754191662,508937.3972602256,508937.3972602256,508937.3972602256,2016-03-01
2016,4,1250166.754191662,7,246033018.0,2016-04-01,0.8660254037844387,-0.4999999999999998,1250166.754191662,0.0,1003090.301881183,382769.1940153982,808013.6303926172,370956.679314435,1250166.754191662,1250166.754191662,1250166.754191662,508937.3972602256,508937.3972602256,2016-04-01
2016,5,625363.152986242,7,246033018.0,2016-05-01,0.49999999999999994,-0.8660254037844387,1041898.8871231886,360730.52734659717,1022494.5945021858,354624.54113336,817715.7767031187,363878.4089080094,1250166.754191662,1250166.754191662,1250166.754191662,508937.3972602256,508937.3972602256,2016-05-01
2016,6,625363.152986242,7,246033018.0,2016-06-01,1.2246467991473532e-16,-1.0,833631.0200547153,360730.52734659705,1041898.8871231886,322647.19228253496,827417.92301362,356371.65555162827,625363.152986242,1250166.754191662,1250166.754191662,508937.3972602256,508937.3972602256,2016-06-01
2016,7,1250166.754191662,7,246033018.0,2016-07-01,-0.4999999999999997,-0.8660254037844388,833631.0200547153,360730.52734659705,1041898.8871231886,322647.19228253496,889187.0360912398,360367.23374158505,625363.152986242,625363.152986242,1250166.754191662,1250166.754191662,508937.3972602256,2016-07-01
2016,8,625363.152986242,7,246033018.0,2016-08-01,-0.8660254037844385,-0.5000000000000004,833631.0200547153,360730.52734659705,937764.953588952,342219.02639067057,846889.4015798281,358941.7502743857,1250166.754191662,625363.152986242,625363.152986242,1250166.754191662,1132934.76712318,2016-08-01
2016,9,625363.152986242,7,246033018.0,2016-09-01,-1.0,-1.8369701987210297e-16,833631.0200547153,360730.52734659705,833631.0200547153,322647.19228253496,856591.5478903296,350449.54543691967,625363.152986242,1250166.754191662,625363.152986242,1250166.754191662,508937.3972602256,2016-09-01
2016,10,625363.152986242,7,246033018.0,2016-10-01,-0.8660254037844386,0.5000000000000001,625363.152986242,0.0,729497.0865204786,255075.00206777797,866293.6942008309,341445.76373649697,625363.152986242,625363.152986242,1250166.754191662,1250166.754191662,508937.3972602256,2016-10-01
